id,creator0,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,type0,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,material0,material1,material2,material3,material4,material5,material6,material7,material8,material9,material10,material11,material12,material13,material14,material15,material16,material17,material18,material19,material20,material21,material22,material23,material24,material25,material26,material27,material28,date0,date1,date2
0000676,anoniem,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,papier,verfstof,inkt,,,,,,,,,,,,,,,,,,,,,,,,,,,1661 -  1672,,
0000537,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1800,,
0000455,Ichinyu-Raku IV,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000422,Monnet Charles,Gaucher Charles Etienne,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742 -  1808,,
0000204,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000299,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,koper,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000369,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000741,anoniem,,,,,,,,,,,,deurhengsel,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368 -  1644,,
0000127,Hilaire Jean Baptiste,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763 -  1822,,
0000208,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,suassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000323,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000998,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,glazuur,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1720,,
0000001,Everdingen Caesar Boëtius van,,,,,,,,,,,,schilderij,,,,,,,,,,,,,,,olieverf,doek,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644 -  1648,,
0000070,anoniem,,,,,,,,,,,,beeldhouwwerk,graffiguur,,,,,,,,,,,,,,aardewerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650 -  750,,
0000599,,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000501,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000291,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,koper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000558,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000002,Maris Matthijs,,,,,,,,,,,,schilderij,,,,,,,,,,,,,,,papier,olieverf,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,1857 -  1857,,
0000177,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Maitreya,,,,,,,,,,,,,kalksteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 -  525,,
0000841,anoniem,,,,,,,,,,,,kop,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000633,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1800 - ca. 1800,,
0000283,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,messing,suassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000378,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1575 - ca. 1600,,
0000736,anoniem,,,,,,,,,,,,blad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368 -  1644,,
0000052,anoniem,,,,,,,,,,,,ritueel object,gu,wijnbeker,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. -1700 - ca. -800,,
0000029,Boucher François,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1734,,
0000216,Shigemitsu,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,suassa,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000932,anoniem,,,,,,,,,,,,dekselvaas,,,,,,,,,,,,,,,porselein,glazuur,email,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1670 - ca. 1700,,
0000647,anoniem,,,,,,,,,,,,wierookdoos,,,,,,,,,,,,,,,hout,lak,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000643,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1800,,
0000235,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 -  1650,,
0000692,anoniem,,,,,,,,,,,,schotel,,,,,,,,,,,,,,,porselein,kraakporselein,,,,,,,,,,,,,,,,,,,,,,,,,,,,voor 1613 - before 1613,,
0000574,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000874,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000414,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1645 - ca. 1660,,
0000495,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000162,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Visjnoe,,,,,,,,,,,,,steen (materiaal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,900 -  1000,,
0000578,Shuzan,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000066,anoniem,,,,,,,,,,,,beeldhouwwerk,graffiguur,,,,,,,,,,,,,,aardewerk,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,618 -  906,,
0000514,anoniem,,,,,,,,,,,,wierookdoos,kogo,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000281,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,brons,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000425,Moulinneuf H.A.,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803 -  1803,,
0000905,Parrocel Charles,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698 -  1752,,
0000342,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000589,Tomotada,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1850,,
0000918,Saint-Aubin Gabriel Jacques de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778 -  1780,,
0000806,anoniem,,,,,,,,,,,,beeldhouwwerk,stoepa,,,,,,,,,,,,,,terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700 -  1200,,
0000359,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000826,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821 -  1850,,
0000403,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1675 - ca. 1700,,
0000520,anoniem,,,,,,,,,,,,wierookdoos,kogo,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000308,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,messing,shibuichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000583,Tomomasa,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1850,,
0000065,anoniem,,,,,,,,,,,,applique,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200 -  -100,,
0000693,Smout John,,,,,,,,,,,,herenkleding,bovenkleding,jas,wapenrok,,,,,,,,,,,,zijde,linnen,metaalgaren,,,,,,,,,,,,,,,,,,,,,,,,,,,1647 -  1647,,
0000719,Parrocel Charles,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698 -  1752,,
0000016,,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 -  1350,,
0000176,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Avalokitesvara,,,,,,,,,,,,,brons,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050 -  1200,,
0000441,Oudry Jean Baptiste,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732 -  1732,,
0000404,anoniem,,,,,,,,,,,,fles,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1300 - ca. 1400,,
0000757,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Manjushri,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 800 - ca. 900,,
0000450,anoniem,,,,,,,,,,,,houtskoolbrander,hiire,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000463,anoniem,,,,,,,,,,,,chaire,stoftheebus,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000407,anoniem,,,,,,,,,,,,kendi,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580 -  1620,,
0000258,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000760,anoniem,,,,,,,,,,,,beeldhouwwerk,kalakop,,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850 -  850,,
0000388,anoniem,,,,,,,,,,,,pot,bloempot,,,,,,,,,,,,,,porselein,glazuur,email,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1600 - ca. 1699,,
0000568,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675 -  1700,,
0000921,Saint-Aubin Gabriel Jacques de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760 -  1780,,
0000253,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550 -  1700,,
0000660,anoniem,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,zijde,inkt,verfstof,goud,,,,,,,,,,,,,,,,,,,,,,,,,,1250 -  1300,,
0000221,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,suassa,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000966,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1625 - ca. 1650,,
0000626,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1825,,
0000105,Dieu Antoine,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672 -  1727,,
0000711,Pillement Jean Baptiste,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770 -  1770,,
0000800,anoniem,,,,,,,,,,,,beeldhouwwerk,pilaarbekleding,fragment,,,,,,,,,,,,,terracotta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1500,,
0000032,Boucher François,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1734,,
0000892,Shiao-hsiang,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,inkt,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800 -  1825,,
0000720,Parrocel Charles,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698 -  1752,,
0000129,Legrand Auguste Claude Simon,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1815,,
0000122,Fragonard Jean Honoré,Michelangelo,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742 -  1806,,
0000442,anoniem,,,,,,,,,,,,kruik,,,,,,,,,,,,,,,steengoed,glazuur,tin,,,,,,,,,,,,,,,,,,,,,,,,,,,1581 -  1581,,
0000209,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,geelkoper,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000513,anoniem,,,,,,,,,,,,fles,sakefles,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000353,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000595,Sogyoku,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000296,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000334,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000613,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821-01-01 -  1821-12-31,,
0000979,,,,,,,,,,,,,kandelaar,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000938,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1573 - ca. 1620,,
0000374,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279 -  1368,,
0000355,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000345,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000510,anoniem,,,,,,,,,,,,pot,mizusashi,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1800,,
0000664,anoniem,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,papier,inkt,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,1400 -  1600,,
0000300,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,koper,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000362,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000328,anoniem,,,,,,,,,,,,schotel,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100 -  1127,,
0000725,Pâris Pierre Adrien,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760 -  1819,,
0000522,anoniem,,,,,,,,,,,,wierookdoos,kogo,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000685,Hiroshige (I) Utagawa,anoniem,Kawaguchiya Shozo,,,,,,,,,,boek,,,,,,,,,,,,,,,papier,mica,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1825 - ca. 1835,,
0000694,anoniem,,,,,,,,,,,,bord (vaatwerk),,,,,,,,,,,,,,,porselein,kraakporselein,,,,,,,,,,,,,,,,,,,,,,,,,,,,voor 1613 - before 1613,,
0000549,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000588,Ryogyoku,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,ivoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775 -  1825,,
0000424,Marsy J. de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,waterverf,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000554,anoniem,,,,,,,,,,,,fles,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000261,Sunagawa Masayoshi,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1800,,
0000827,anoniem,,,,,,,,,,,,bord (vaatwerk),,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723 -  1735,,
0000528,anoniem,,,,,,,,,,,,bak,,,,,,,,,,,,,,,steengoed,glazuur,email,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000917,Saint-Aubin Gabriel Jacques de,anoniem,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734 -  1780,,
0000260,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,koper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000672,anoniem,,,,,,,,,,,,schildering,kakemono,,,,,,,,,,,,,,papier,verfstof,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000275,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000902,Perroneau Jean Baptiste,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770 -  1771,,
0000536,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750 -  1800,,
0000357,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000509,anoniem,,,,,,,,,,,,fles,sakefles,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000980,,,,,,,,,,,,,melkkan,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735 -  1795,,
0000225,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,sentoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000507,anoniem,,,,,,,,,,,,fles,sakefles,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000413,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575 -  1600,,
0000264,Komeisai Chokuzui,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000811,Zhang Cheng,,,,,,,,,,,,schaal (objectnaam),,,,,,,,,,,,,,,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 -  1400,,
0000332,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000282,Teimei,Sadatoshi,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000628,anoniem,,,,,,,,,,,,inro,,,,,,,,,,,,,,,hout,lak,parelmoer,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000766,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Brahma,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850 -  925,,
0000866,anoniem,,,,,,,,,,,,armband,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000 -  -1000,,
0000991,,,,,,,,,,,,,theepot,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662 -  1722,,
0000715,Parrocel Charles,,,,,,,,,,,,tekening,ontwerp,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1700 - ca. 1724,,
0000686,Hokusai Katsushika,Senkakutei Hokuyo,Sekkatei Hokushu,Shunyosai Hokkei,Yamazaki Shokuro,Izumiya Rihei,Suwaraya Mohei,Izumiya Shojiro,Eirakuya Toshiro,Akitaya Taemon,Fushimiya Toemon,,boek,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819 -  1819,,
0000650,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,,,,,,,,,,,,,,hout,lak,linnen,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1275 - ca. 1350,,
0000642,Ritsuô,,,,,,,,,,,,doos,,,,,,,,,,,,,,,hout,lak,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1675 - ca. 1725,,
0000737,anoniem,,,,,,,,,,,,doos,,,,,,,,,,,,,,,lak,parelmoer,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,1736 -  1795,,
0000604,anoniem,,,,,,,,,,,,hibachi,wierookbrander,,,,,,,,,,,,,,hout,lak,metaal,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000953,anoniem,,,,,,,,,,,,vaas,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. 1680 - ca. 1700,,
0000594,anoniem,,,,,,,,,,,,netsuke,,,,,,,,,,,,,,,hout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000280,Yoshinaga,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,brons,zilver,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000523,anoniem,,,,,,,,,,,,wierookdoos,kogo,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000868,anoniem,,,,,,,,,,,,pot,,,,,,,,,,,,,,,glazuur,steengoed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400 -  1500,,
0000762,anoniem,,,,,,,,,,,,beeldhouwwerk,,,,,,,,,,,,,,,andesiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800 -  900,,
0000230,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,suassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000037,Boucher François,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713 -  1770,,
0000916,La Rose Jean Baptiste de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706 -  1740,,
0000365,anoniem,,,,,,,,,,,,kom,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,960 -  1279,,
0000263,anoniem,,,,,,,,,,,,tsuba,,,,,,,,,,,,,,,ijzer,goud,zilver,parelmoer,koraal,tin,koper,,,,,,,,,,,,,,,,,,,,,,,,,
0000024,Aubert Louis,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,karton,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740 -  1780,,
0000199,anoniem,,,,,,,,,,,,kozuka,,,,,,,,,,,,,,,ijzer,zilver,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0000547,anoniem,,,,,,,,,,,,kom,theekom,,,,,,,,,,,,,,steengoed,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 -  1699,,
0000155,Lavallée-Poussin Etienne de,,,,,,,,,,,,tekening,,,,,,,,,,,,,,,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762 -  1777,,
0000356,anoniem,,,,,,,,,,,,theepot,,,,,,,,,,,,,,,porselein,glazuur,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
0000865,anoniem,,,,,,,,,,,,applique,,,,,,,,,,,,,,,brons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca. -2000 - ca. -1000,,
0000165,anoniem,,,,,,,,,,,,beeldhouwwerk,beeld,Maitreya,,,,,,,,,,,,,leisteen,verfstof,verguldsel,,,,,,,,,,,,,,,,,,,,,,,,,,,100 -  300,,
0000673,Sesshu,,,,,,,,,,,,schildering,,,,,,,,,,,,,,,hout,goud,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700 -  1800,,
